"","salmonovary_02","salmonovary_03","salmonovary_07","salmonovary_09","salmonovary_10","salmonovary_11","salmonovary_12","salmonovary_13","salmonovary_14","salmonovary_15","salmonovary_16","salmonovary_17","salmonovary_18","salmonovary_19","salmonovary_20","salmonovary_21","salmonovary_22","salmonovary_23","salmonovary_24","salmonovary_26","salmonovary_27","salmonovary_28"
"XP_020358837.2",-10.8587969139593,-10.563909978043,-11.3948087970862,-11.6447000144303,-10.8074991470184,-10.5516399752432,-10.8150456251522,-10.7135222322977,-11.2584336489804,-11.1281639352611,-10.981643158867,-11.1689321810851,-10.7116317559336,-11.0619892292419,-10.9463923477041,-10.8496486534765,-10.9942789138285,-11.218094918422,-10.7034484860645,-10.9183802163053,-11.0273122914969,-10.9232895593044
"XP_020358838.1",-7.4622364905123,-7.66616405779137,-7.6542691205836,-7.88113726148767,-7.64277821069476,-7.70857062978557,-7.72198897151482,-7.55806495976532,-7.54383424373974,-7.42524211199652,-7.69370280723992,-7.96277952002841,-7.63294445875196,-7.62121821981599,-7.54667062624107,-7.31222188346863,-7.7646284020378,-7.4698533905885,-7.62105561091959,-7.93249960353779,-7.49597877704336,-7.88502068600512
"XP_020358839.2",-8.92624071325653,-9.1519093948665,-9.39561445711325,-9.35183223512842,-9.88825506224245,-10.2991921880139,-9.95373457988826,-9.81989042943413,-9.08435834276961,-9.87314310520729,-9.81074674547066,-10.1201619758689,-9.60169018890215,-9.78278338966681,-9.39357951774335,-9.24172787328841,-10.0924794425759,-9.7687483806604,-10.0018879729115,-9.91530077921822,-9.8563876083386,-9.98984251299469
"XP_020358842.1",-16.2971862435591,-17.191367186898,-17.4244202413738,-18.3106442112199,-18.7340226154867,-19.8345746360818,-19.002981625337,-18.8375172792204,NA,NA,-19.358029532155,-18.7456319858013,-19.1716795334177,NA,-17.6287184275857,-16.8888574475429,-18.8232455233107,-17.8338459722996,-18.713537496515,NA,-18.9218744210051,-19.4405580946519
"XP_020358843.1",-15.4583347331103,-14.5323662386062,-16.4220319015243,-16.2906118245634,-14.4325809768346,-14.1480886467772,-15.3555462818859,-14.1526415081694,-16.8664374918515,-15.3677933439515,-14.2271878714092,-14.4408140791547,-14.8473440607619,-14.7028722492805,-14.1560933189519,-15.3326953186746,-14.5385202454402,-16.2969808308881,-14.3335748448071,-15.5022662642685,-14.9161417538026,-14.3403727232709
"XP_020358853.1",-17.6621818245983,-17.2075529017339,-17.7493474791333,NA,-17.9801676073737,NA,-19.1891268392168,-16.5683812649934,-18.2322259600425,-18.4937644672239,-17.6699077165536,-17.8270149724278,-17.5522709995091,-19.2508920220665,-18.1285788296332,-17.0523729945513,-16.7854822961942,-19.5068993861049,-18.9384575719416,-16.7364467089204,-19.801418328196,-18.153045295359
"XP_020358856.1",-10.9001474343608,-10.4039806462401,-10.8893070276205,-10.7680520577743,-10.8092814567846,-10.7137639306053,-10.7687665074415,-10.3153042531511,-10.5789663599243,-10.3885202620801,-10.1753085474282,-10.5477934863671,-10.4578085508276,-10.2682207770873,-10.4692902701935,-10.4332971087881,-10.7334616410525,-10.8221455364127,-10.5153315014457,-10.3703349671002,-9.92703851664907,-10.5171469621443
"XP_020358882.1",-5.72392992089839,-5.48594936307269,-5.92150894415453,-6.0649893458439,-5.52304943143871,-5.44553376071667,-5.61758014558168,-5.18296584131911,-5.9513797113875,-5.46556327746218,-5.40658188676536,-5.53235434996366,-5.73176125251389,-5.6561262192028,-5.51604664063728,-5.58727265205367,-5.18486178930056,-5.94181696937402,-5.36768014931765,-5.44882390425573,-4.88082944458291,-5.26007540419171
"XP_020358899.1",-16.3119145807097,-17.5510011218513,-18.1701061733783,-17.5321074717038,-15.6365820335283,-17.1936916328215,-15.0435599217187,-17.2467718415817,NA,-17.3401992238579,-16.4532282852692,-15.7169478117999,-15.8067039726677,-18.3651934701395,-16.5617530830184,-15.7918812676577,-16.5915733209975,-17.6626614851026,-17.4599063963496,-16.8708914746017,-17.1011080036447,-18.2209078838998
"XP_020358902.1",-11.89363296492,-12.4237976132604,-12.8034279001958,-12.8323380650224,-12.3976005392907,-12.6955891601028,-11.9825988064517,-12.0678890780795,-12.1192653066502,-11.9442137452481,-12.417369648181,-12.4645659386881,-12.0814236788663,-12.0380619061437,-12.1111730882494,-12.1044437636973,-12.1008807733035,-11.9345626873683,-12.232911891543,-12.1537794250238,-12.028001827979,-11.9180190018734
"XP_020358908.1",-14.3395067537947,-13.9403819930648,-14.1007370625837,-13.6394235721455,-14.0294253151687,-14.5277180157845,-13.426631068423,-13.8009450036889,-14.3849112399878,-13.6643472428321,-14.506807818547,-13.7828269899282,-13.7419483976667,-14.3735570117167,-13.6020573062869,-13.6797040496957,-14.0061704113184,-14.1799361942267,-13.8424009578861,-14.1120174195697,-13.7764261194291,-13.8396309636782
"XP_020358921.1",-12.7166801084769,-12.8773919691475,-12.5431715976328,-13.0427495590324,-13.2825063928723,-13.3965393362834,-13.5369696328549,-14.0679706865556,-12.2412472647751,-13.1448272031757,-13.5046463535065,-13.7953713177824,-13.5849204687309,-13.4093138164148,-13.8734452512081,-12.5137639943078,-13.341804320353,-13.4828527594802,-13.6455672417474,-13.4351106824164,-13.4668614234804,-13.3962672078172
"XP_020358964.1",-14.133427565764,-12.5738950889848,-12.7394469725512,-13.3391774491253,-12.8063202380685,-15.3436124216267,-13.7892725088979,-13.9351972050752,-13.1679901236471,-13.3183319865664,-13.9300386633093,-12.9894305254606,-13.2093870798015,-12.0350959415393,-12.9367187108627,NA,-12.7788700048514,-11.7870460652468,-13.5852643622558,-13.1502352830017,-12.8131766375474,-12.9404244832343
"XP_020358969.1",-7.1222436755528,-6.83596747965699,-6.92204692794183,-7.24576277209279,-6.5574980313286,-6.21591579921775,-6.56032669302606,-6.32518780219535,-7.13112676620121,-6.27345183996682,-6.24751906286784,-6.44990599309925,-6.81152981802636,-6.53828336742379,-6.51576932207699,-6.5357554017555,-6.37413195551078,-6.93160246587496,-6.28999967581598,-6.4681759662155,-6.00538488408269,-6.61414021115262
"XP_020358979.1",-5.18934451141856,-5.3868842765037,-5.10516267851629,-5.23786320418903,-5.28998152495207,-5.42059344829469,-5.12883367466031,-5.1476380234237,-5.25348152777067,-5.13219135863157,-5.25345716913624,-5.43343742525082,-5.269913264793,-5.11069525464082,-5.24962398170764,-5.15611729156559,-5.2702566071022,-5.25123579659346,-5.34301268399929,-5.27272923549996,-5.16575428321718,-5.46313968383769
"XP_020358980.1",-10.773686048991,-10.6092611159608,-11.0799076242472,-11.6155486385129,-10.0186456737757,-10.5046872530124,-9.90648402041042,-9.80964209296469,-10.8447792396144,-10.4728449256483,-10.0782875424831,-10.1850903028863,-10.4528080951844,-10.4083515146911,-10.435979731632,-10.6076726788691,-9.80321161016472,-11.2972718933244,-10.2643092715697,-9.91833621090515,-9.80013388784633,-9.97531403074251
"XP_020358982.1",-14.259671804874,-13.5326809386445,-15.2964874913631,-15.3414993509248,-14.327659151053,-14.7416111248755,-14.0621575219536,-14.0282675314808,-15.3622499877743,-14.4664969403967,-14.5707978816503,-14.094338078248,-14.1898178304259,-14.6462362553414,-14.1601044441723,-14.4156326464723,-13.9772544166518,-15.5111495643994,-13.8420798108443,-14.0951345315722,-13.4369690491699,-14.2401480058999
"XP_020358991.2",-8.24110806193507,-8.49130702227859,-8.60130437554663,-9.35503002999537,-8.36403723741136,-8.34452212511506,-8.35000734510575,-8.27949687246759,-8.45843549664255,-8.24638624005248,-8.34585385219838,-8.36725384994051,-8.27063156604847,-8.36192124065981,-8.31322743082812,-8.48351718208116,-8.35116162996621,-8.50747674858903,-8.62451100849262,-8.39409633616368,-8.09956627691432,-8.3713776228391
"XP_020359004.1",-10.538304115761,-10.7979482870592,-11.1751724384378,-11.5629059820604,-11.564753017179,-11.2028934277338,-11.4025779539501,-11.1605905093213,-11.2331237597732,-11.3692027137529,-11.3179908869859,-11.7918817022282,-11.3716118893827,-11.413450650486,-11.3267221502906,-11.0718514546683,-11.136486113364,-11.0820921745923,-11.4513948441094,-12.0119974576782,-10.7916517613532,-11.2223413094547
"XP_020359014.1",-12.4975592967509,-13.856023630324,-15.2153086831968,-15.9208909838518,-18.4572525868508,-18.45502672774,-16.1039191492213,-16.6848882605449,-13.039922118807,-15.3421140584723,-15.9809946807703,-16.6762433580982,-14.9201997492456,-14.7852591836931,-17.4912364857346,-14.9156579447677,-17.0124242178431,-15.2514996352375,-17.7098277201489,-15.4607395296094,-19.4767574381212,-18.0408387655838
"XP_020359025.1",-8.78713019240501,-9.01738229529603,-9.63216597642699,-10.0176717030062,-9.72858551737111,-9.49666863976109,-9.01960011977631,-9.48566106117215,-8.99330974240476,-9.22595542441228,-9.28289678452711,-9.56084985903864,-9.14238144944949,-9.07958341941685,-9.238230825998,-9.04616187775921,-9.27522032397367,-8.76857633308337,-9.27640041203227,-9.30327813343141,-9.22581981378166,-9.31134910320581
"XP_020359034.1",-9.45619129064547,-9.80353373971461,-9.31634054700252,-10.0505070914133,-8.44289469312079,-8.84299124351825,-9.34814198733108,-9.02314570187187,-9.61001769137805,-8.94016111805441,-8.37828670785003,-9.10939921086081,-9.20426737342267,-9.01732215253178,-9.0491804893338,-9.24507132041743,-9.48254786483663,-9.14261574324909,-8.53807067398889,-9.04256753875154,-8.43932202303307,-8.64186349058862
"XP_020359051.1",-13.835272922001,-14.233995953977,-14.1658318409456,-14.5242196256952,-13.5687247502097,-13.7542172740613,-14.8170908175549,-13.640118716357,-15.3636983730213,-14.1077898238511,-13.7864011373241,-14.5489696349535,-13.9129898037684,-14.7081893525391,-14.5432368912265,-14.2996450101819,-14.3359601480194,-15.1337393649824,-14.3757458893163,-13.871639760428,-14.0252116943751,-14.8795103146042
"XP_020359059.1",-12.1381145574754,-13.8942655669552,-11.0903935909454,-10.7467729251802,-14.3595883817654,-14.5620847304847,-12.3993132942678,-13.9802983128318,-11.7234056007942,-13.1996694693562,-14.9352246043527,-11.8930864474923,-13.7815333228121,-13.499174518338,-14.0604320275786,-10.8332495024064,-13.5506320696203,-11.0157183455599,-12.8929272521461,-11.5965266748062,-11.8080947047991,-13.8966404403189
"XP_020359069.1",-17.5594411571122,-16.4974737075677,-18.6938135523248,-19.5088582570936,NA,-17.9684010224494,-18.5449016295018,NA,-17.4989904526762,-19.3930772119011,-19.1421196857061,-18.4932295841831,-17.7571550089621,-18.0354542195686,-19.2713288100772,-19.6275054850962,-18.7280914827481,-17.2858396769822,-19.2595520717402,-19.0175471242022,-19.6224040687108,-17.7589147608668
"XP_020359071.1",-10.5821452930233,-10.0561285707961,-11.0139864489467,-11.6702079624405,-11.8939117404605,-12.0166959529779,-9.88513947528113,-11.3209824784126,-10.7642310754585,-10.6774378332944,-10.9704079067588,-11.1984945830608,-10.7051748068602,-10.7180424135473,-11.3313490067941,-10.3381777353997,-12.2671221981157,-10.8864199828276,-10.1228407569112,-10.200743287406,-11.8879221385436,-11.756769436756
"XP_020359072.1",-14.0460248988685,-15.3960830809296,-17.2674078132964,-17.4426870706347,NA,NA,NA,-20.1901760553184,-14.683017837476,NA,-18.369738981296,-19.3676069958601,-17.8825544503643,-17.999509828937,NA,-15.9268068017703,-23.0105188243615,-15.7053927645556,NA,NA,-17.9529389495114,NA
"XP_020359075.1",-16.1436017748382,-15.9147432303484,-16.946541815211,NA,-16.849710964766,-15.8966531884563,-16.5234058641624,-15.7884569682152,-17.3513716233458,-17.5800878272159,-16.1276064198208,-16.8843048827996,-17.4955672415464,-17.4456423191861,-16.9298746916096,-17.6070064762633,-16.3030769403896,-19.406694403778,-16.5224872721388,-17.3982514290817,-15.8511411285712,-17.328219326035
"XP_020359093.1",-6.92908648216158,-7.53322222074046,-7.26263857516494,-7.81814169204584,-12.0933105162889,-12.6612950038959,-8.37558720430683,-10.8496041190469,-7.40202437673402,-8.11446066971473,-11.2978866647738,-10.2038993355131,-7.38474751055661,-7.87986882929722,-10.9581940869643,-7.32977418791623,-12.0142449283733,-7.6054688825485,-9.92970850666775,-10.7779791257046,-11.6835647729351,-12.0657130115236
"XP_020359094.1",-11.3541009389876,-11.2647994512391,-11.572444061267,-11.883109543324,-10.9371220349382,-9.9636275886924,-11.2284004808011,-10.4963003800659,-12.1047352721616,-11.2581485525027,-10.5874018910052,-11.0967266935641,-11.9973301466978,-11.3336810692976,-10.9840057909338,-11.3977518616139,-10.2106905493352,-11.8374337212455,-10.7758571237171,-11.0047701973878,-10.5710195683457,-10.5938961236579
"XP_020359104.1",-16.6746298409025,-17.2985709500659,-15.3022280109464,-16.0365981782437,-15.4688181377149,-17.3775392351675,-17.406516072202,-16.9497010040531,-15.4599550920901,-16.4598729727532,-16.2880237354173,-15.9766447985185,-16.4303842447034,-16.3826417891236,-17.7196186160977,-15.4565832433388,-15.8459298749469,-16.3533654072844,-16.4534590710368,-14.8761376441676,-16.6287385139233,-15.6522639176486
"XP_020359120.1",-11.1289099753167,-10.6158066620844,-11.9884935308548,-11.6823565613861,-11.0779733448594,-10.715452552479,-11.7936843361669,-11.5191037512206,-12.5916148849504,-11.5261422995385,-11.9017930823335,-10.9267736303751,-11.1942239721495,-11.1918562344998,-10.7096788791438,-11.2597895923886,-11.0856994691096,-12.2611095745039,-10.5044997667634,-10.8826302637643,-11.0779061075675,-12.0208858442146
"XP_020359122.1",-12.0612647946165,-11.4579249801057,-12.2278249576949,-11.9957024594769,-11.4459816272056,-11.9235147394295,-11.2947143992708,-11.1455188496438,-11.5808160758289,-11.6606143535986,-11.8296978683003,-11.921959452482,-11.832798060137,-11.7450826171576,-11.4555501827702,-11.5400716983448,-11.1787585950036,-12.234096556453,-11.2326107380045,-11.2411619363199,-11.1629519684629,-11.1983316573176
"XP_020359126.1",-9.67785271468908,-9.67045877282011,-9.75913257298041,-10.2253816510034,-8.66951307512632,-8.74822217933764,-9.19407895594157,-8.66876778035186,-9.14440064696807,-9.44607689296178,-8.82150751278829,-9.41211567084217,-9.43115346726355,-9.46833084262641,-9.14477029067572,-9.41587042042647,-8.25797936225853,-9.73645307127024,-9.27283927091002,-8.83791478660334,-9.14022332651056,-8.66607975576094
"XP_020359129.1",-14.9665403419885,-14.6478866678106,-18.622961389102,NA,NA,NA,NA,-17.7482881452645,-16.3665939815912,-20.0827446944048,-14.5986603339209,-16.0169818492858,-16.6067386282146,-18.8128532232073,-16.585209430924,-17.9539766200474,NA,NA,-19.4384024183979,-16.41575497906,-17.8546631483857,-19.0000135854468
"XP_020359150.2",-15.5103310440938,-16.7374937180871,-16.4191937854174,-17.517951771366,-18.2302079619149,-18.6808593641824,-17.7916956249904,NA,NA,-16.942263470855,NA,-17.968226520734,-18.1282776127775,-18.8182244268971,-18.9870128179554,-17.6630101571656,-17.8979031555578,-18.2087893421405,-19.2785762389563,NA,-18.7380974678876,NA
"XP_020359157.1",-4.96701825933303,-5.06964568810828,-4.78033421862251,-5.07943982932866,-4.89918059865381,-4.95358922356108,-4.7218520461241,-4.79942444362564,-5.35209230651694,-4.79886312010462,-4.92438257435613,-4.94332638748188,-4.98026846142839,-4.72190586277349,-4.84680852866537,-4.74815717742979,-4.95863562453519,-5.07126534222432,-4.9178592452707,-5.19714182011357,-4.76855128053669,-5.15928222209185
"XP_020359189.2",-17.6664245842809,-18.7601297814571,-17.1047280937365,NA,NA,-16.0426491682826,-19.7186024304819,NA,-14.273308616457,-17.2273046839106,-16.2642119285068,NA,NA,-16.785101222323,NA,-14.6877598045697,-19.5068962824265,-16.2344251400042,-19.2715065252325,NA,NA,NA
"XP_020359296.1",-9.32144813179893,-8.98785284160401,-9.74685024929767,-9.50018607542703,-9.90376802513838,-9.54941419244771,-9.23923915552019,-9.40762879681445,-10.0629271242001,-9.50101752269481,-9.56286014557331,-9.41376670222799,-9.37282823106566,-9.52954252314692,-9.73562229256333,-9.51162163222181,-9.54110104306901,-10.0427612648208,-9.11677880090212,-9.83887737358398,-9.37113163237234,-9.68662520056733
"XP_020359299.1",-10.1539467082326,-9.80050340157148,-12.3638851591697,-10.8738191767545,-10.0497804253238,-10.6107657339166,-10.9990012188227,-10.1233101869758,-11.1170534764924,-10.8867579365253,-10.7476662508522,-10.3546536704285,-11.2664373235569,-11.462180623225,-10.0087261827021,-10.7069590324133,-10.8319376812463,-10.9437624277729,-9.76975442950698,-10.5256239226662,-9.93210040318159,-10.8444995329189
"XP_020359303.1",-14.9518246084111,-14.1876630387003,-15.8143594704443,-15.3399102776413,-15.6869500689827,-15.5817152437464,-15.4956091552318,-15.2849326222947,-14.9360467959407,-15.3739462926253,-15.4549152363846,-15.6732791823296,-14.8143193516917,-14.5925952999188,-16.121212256712,-14.6620279904566,-16.0716633280931,-14.8320413973514,-15.1090254651593,-14.9531870525393,-15.2358416470084,-15.2890322025307
"XP_020359329.1",-16.6701868698212,-16.2473014526709,-18.4803034302761,-18.6367384395467,-17.5756182890221,-17.560174826988,-17.0902998455479,-16.948122932908,-17.7694117020106,-17.2117789973859,-17.4934095002185,-17.8222896159677,-16.6402451473054,-17.8471800439347,-17.5203640645073,-16.678404639518,-17.3700212991235,-18.4009066979655,-17.7869052173855,-16.9854516804772,-16.8081553049599,-17.4625024755889
"XP_020359341.1",-11.674356167648,-11.8611586798531,-11.3512393625503,-11.6260351932481,-10.9183825901177,-10.6599937032098,-11.2519615606609,-10.78441583238,-11.0733733335239,-11.1839020368057,-10.9707439912769,-11.1481663452927,-11.5324311048713,-11.4275433472324,-11.0749931237607,-11.4900556321373,-10.35136187299,-11.6019294643896,-11.1023236358728,-10.9437375693481,-10.9679430804628,-10.5163356806735
"XP_020359489.1",-10.0597167637605,-10.2367375208842,-9.46156476335499,-10.1570174510434,-9.93241319142941,-9.81895804460252,-9.44015903547861,-10.2656000721314,-9.82313980339142,-9.27130971017534,-9.88233128987379,-9.73783233712118,-9.87366306139973,-9.4951723485282,-9.90240925249306,-9.69084177961783,-9.82018444001731,-9.63358918621009,-9.81276015286919,-10.3158187561363,-9.85166215844315,-10.0105987355559
"XP_020359516.1",-11.0212142649763,-10.9836321761878,-11.352158587319,-11.5888149976357,-11.1962142592865,-10.9728908533675,-11.0249160747046,-10.891211127625,-11.1431092270891,-10.9425509032494,-10.8770976164358,-11.0348069626713,-11.1166089744973,-10.9575076501927,-10.9297621742255,-11.1329667360534,-11.0524218485755,-11.2582436970789,-11.0207123464021,-10.6677971634896,-11.0184905438146,-10.9093067012659
